date,childInsNum,treeId,tableStructureId,nodePIds,remark,tempPid,id,nodePId,isWBSRootNode,lastSiteNodeId,state,relationId,p6Object,labelCollections,connectNode,siteNodeId,attribute,updateTime,isConnectedLabel,parentInsNum,children,status,treeName,virtualTreeType,nodeName,formData,associatedNumber,instanceType,bodySiteNodeId,siteNodeIds,quote,order,isCreatedSite,type,isRoot,nodeId,snType,isConnected,snRelation,instanceChildren,childIns,siteId,isConnectedNode,updateBy
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@65090628f6590a4c4caa509e~T,,False,,ON,65090628f6590a4c4caa509e,,,,65080b84d95e4d0e60139a01@65090628f6590a4c4caa509e~T,INSTANCE,2023-09-19 10:23:36,True,,,,,,复本项信息数据表,,0,1,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@650aba993836eb569de82fe2~S,,False,,ON,650aba993836eb569de82fe2,,,,65080b84d95e4d0e60139a01@650aba993836eb569de82fe2~S,INSTANCE,2023-09-20 17:25:45,True,,,,,,泛文件,,0,2,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@650abb693836eb569de82fe4~S,,False,,ON,650abb693836eb569de82fe4,,,,65080b84d95e4d0e60139a01@650abb693836eb569de82fe4~S,INSTANCE,2023-09-20 17:29:13,True,,,,,,泛文件保存搜索记录1,,0,5,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@650abbb83836eb569de82fe5~S,,False,,ON,650abbb83836eb569de82fe5,,,,65080b84d95e4d0e60139a01@650abbb83836eb569de82fe5~S,INSTANCE,2023-09-20 17:30:32,True,,,,,,泛文件,,0,5,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@650c1bc5ab7b4364f6bc02af~T,,False,,ON,650c1bc5ab7b4364f6bc02af,,,,65080b84d95e4d0e60139a01@650c1bc5ab7b4364f6bc02af~T,INSTANCE,2023-09-21 18:32:37,True,,,,,,文件表,,0,1,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,650c1b567e07c94fc710df3a,,,,65080b84d95e4d0e60139a01@650c1c30ab7b4364f6bc02b2~M,,False,,ON,650c1c30ab7b4364f6bc02b2,,,,65080b84d95e4d0e60139a01@650c1c30ab7b4364f6bc02b2~M,INSTANCE,2023-09-21 18:34:24,True,,,,,,文件2,,0,0,65080b84d95e4d0e60139a01@650c1ad575ffdc7f1ac227f3,,True,0,False,,False,,2,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,650c1b567e07c94fc710df3a,,,,65080b84d95e4d0e60139a01@650c1cdcab7b4364f6bc02b8~M,,False,,ON,650c1cdcab7b4364f6bc02b8,,,,65080b84d95e4d0e60139a01@650c1cdcab7b4364f6bc02b8~M,INSTANCE,2023-09-21 18:37:16,True,,,,,,文件2 - 副本 (4),,0,0,65080b84d95e4d0e60139a01@650c1ad575ffdc7f1ac227f3,,True,0,False,,False,,2,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@650d42e4e457d11a1f406ebc~T,,False,,ON,650d42e4e457d11a1f406ebc,,,,65080b84d95e4d0e60139a01@650d42e4e457d11a1f406ebc~T,INSTANCE,2023-09-22 15:31:48,True,,,,,,相同本体表09221523,,0,1,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@650d6027f1203d354a12bbd6~S,,False,,ON,650d6027f1203d354a12bbd6,,,,65080b84d95e4d0e60139a01@650d6027f1203d354a12bbd6~S,INSTANCE,2023-09-22 17:36:39,True,,,,,,相同本体4,,0,5,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@650d6152f1203d354a12bbd7~S,,False,,ON,650d6152f1203d354a12bbd7,,,,65080b84d95e4d0e60139a01@650d6152f1203d354a12bbd7~S,INSTANCE,2023-09-22 17:41:38,True,,,,,,相同本体5,,0,5,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@650d626cf1203d354a12bbd8~S,,False,,ON,650d626cf1203d354a12bbd8,,,,65080b84d95e4d0e60139a01@650d626cf1203d354a12bbd8~S,INSTANCE,2023-09-22 17:46:20,True,,,,,,相同本体5,,0,5,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6512cb8a7149ff26a9d3d9a9~S,,False,,ON,6512cb8a7149ff26a9d3d9a9,,,,65080b84d95e4d0e60139a01@6512cb8a7149ff26a9d3d9a9~S,INSTANCE,2023-09-26 20:16:10,True,,,,,,复本项信息数据表结构GDDB202309263935,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6371fa3f0c4e657602bd8936
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6512cc167149ff26a9d3d9df~S,,False,,ON,6512cc167149ff26a9d3d9df,,,,65080b84d95e4d0e60139a01@6512cc167149ff26a9d3d9df~S,INSTANCE,2023-09-26 20:18:30,True,,,,,,复本项信息数据表结构GDDB202309263195,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6371fa3f0c4e657602bd8936
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6513855a7149ff26a9d3da15~S,,False,,ON,6513855a7149ff26a9d3da15,,,,65080b84d95e4d0e60139a01@6513855a7149ff26a9d3da15~S,INSTANCE,2023-09-27 09:28:58,True,,,,,,复本项信息数据表结构GDDB202309279434,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6513965b7149ff26a9d3dbb7~S,,False,,ON,6513965b7149ff26a9d3dbb7,,,,65080b84d95e4d0e60139a01@6513965b7149ff26a9d3dbb7~S,INSTANCE,2023-09-27 10:41:31,True,,,,,,本体相同表结构GDDB202309271168,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6513965d7149ff26a9d3dbb8~S,,False,,ON,6513965d7149ff26a9d3dbb8,,,,65080b84d95e4d0e60139a01@6513965d7149ff26a9d3dbb8~S,INSTANCE,2023-09-27 10:41:34,True,,,,,,复本项信息数据表结构GDDB202309275756,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6513965e7149ff26a9d3dbb9~S,,False,,ON,6513965e7149ff26a9d3dbb9,,,,65080b84d95e4d0e60139a01@6513965e7149ff26a9d3dbb9~S,INSTANCE,2023-09-27 10:41:34,True,,,,,,本体相同表结构GDDB202309274092,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6513965e7149ff26a9d3dbba~S,,False,,ON,6513965e7149ff26a9d3dbba,,,,65080b84d95e4d0e60139a01@6513965e7149ff26a9d3dbba~S,INSTANCE,2023-09-27 10:41:34,True,,,,,,本体相同表结构GDDB202309274546,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6513965f7149ff26a9d3dbbb~S,,False,,ON,6513965f7149ff26a9d3dbbb,,,,65080b84d95e4d0e60139a01@6513965f7149ff26a9d3dbbb~S,INSTANCE,2023-09-27 10:41:35,True,,,,,,本体相同表结构GDDB202309275307,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6513965f7149ff26a9d3dbbc~S,,False,,ON,6513965f7149ff26a9d3dbbc,,,,65080b84d95e4d0e60139a01@6513965f7149ff26a9d3dbbc~S,INSTANCE,2023-09-27 10:41:35,True,,,,,,本体相同表结构GDDB202309278811,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6513965f7149ff26a9d3dbbd~S,,False,,ON,6513965f7149ff26a9d3dbbd,,,,65080b84d95e4d0e60139a01@6513965f7149ff26a9d3dbbd~S,INSTANCE,2023-09-27 10:41:35,True,,,,,,本体相同表结构GDDB202309278188,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@651396607149ff26a9d3dbbe~S,,False,,ON,651396607149ff26a9d3dbbe,,,,65080b84d95e4d0e60139a01@651396607149ff26a9d3dbbe~S,INSTANCE,2023-09-27 10:41:36,True,,,,,,复本项信息数据表结构GDDB202309274569,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@651396617149ff26a9d3dbbf~S,,False,,ON,651396617149ff26a9d3dbbf,,,,65080b84d95e4d0e60139a01@651396617149ff26a9d3dbbf~S,INSTANCE,2023-09-27 10:41:37,True,,,,,,复本项信息数据表结构GDDB202309276204,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@651396617149ff26a9d3dbc0~S,,False,,ON,651396617149ff26a9d3dbc0,,,,65080b84d95e4d0e60139a01@651396617149ff26a9d3dbc0~S,INSTANCE,2023-09-27 10:41:37,True,,,,,,复本项信息数据表结构GDDB202309273348,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@651396617149ff26a9d3dbc1~S,,False,,ON,651396617149ff26a9d3dbc1,,,,65080b84d95e4d0e60139a01@651396617149ff26a9d3dbc1~S,INSTANCE,2023-09-27 10:41:37,True,,,,,,复本项信息数据表结构GDDB202309279022,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@651396617149ff26a9d3dbc2~S,,False,,ON,651396617149ff26a9d3dbc2,,,,65080b84d95e4d0e60139a01@651396617149ff26a9d3dbc2~S,INSTANCE,2023-09-27 10:41:37,True,,,,,,复本项信息数据表结构GDDB202309276233,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6520b7c852d2da0d4b171202~S,,False,,ON,6520b7c852d2da0d4b171202,,,,65080b84d95e4d0e60139a01@6520b7c852d2da0d4b171202~S,INSTANCE,2023-10-07 09:43:36,True,,,,,,保存搜索记录1007,,0,5,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6520bdf152d2da0d4b171212~S,,False,,ON,6520bdf152d2da0d4b171212,,,,65080b84d95e4d0e60139a01@6520bdf152d2da0d4b171212~S,INSTANCE,2023-10-07 10:09:53,True,,,,,,1001,,0,4,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6520be2c52d2da0d4b171213~S,,False,,ON,6520be2c52d2da0d4b171213,,,,65080b84d95e4d0e60139a01@6520be2c52d2da0d4b171213~S,INSTANCE,2023-10-07 10:10:52,True,,,,,,1007,,0,2,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6520be6352d2da0d4b171214~S,,False,,ON,6520be6352d2da0d4b171214,,,,65080b84d95e4d0e60139a01@6520be6352d2da0d4b171214~S,INSTANCE,2023-10-07 10:11:47,True,,,,,,1234,,0,2,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6520c47a52d2da0d4b17121d~S,,False,,ON,6520c47a52d2da0d4b17121d,,,,65080b84d95e4d0e60139a01@6520c47a52d2da0d4b17121d~S,INSTANCE,2023-10-07 10:37:46,True,,,,,,保存搜索记录10071037,,0,5,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6520c50e52d2da0d4b17121e~S,,False,,ON,6520c50e52d2da0d4b17121e,,,,65080b84d95e4d0e60139a01@6520c50e52d2da0d4b17121e~S,INSTANCE,2023-10-07 10:40:14,True,,,,,,固定单表记录1,,0,3,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6520c55c52d2da0d4b17121f~S,,False,,ON,6520c55c52d2da0d4b17121f,,,,65080b84d95e4d0e60139a01@6520c55c52d2da0d4b17121f~S,INSTANCE,2023-10-07 10:41:32,True,,,,,,1,,0,2,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6520c57c52d2da0d4b171220~S,,False,,ON,6520c57c52d2da0d4b171220,,,,65080b84d95e4d0e60139a01@6520c57c52d2da0d4b171220~S,INSTANCE,2023-10-07 10:42:04,True,,,,,,2,,0,4,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6520c5f352d2da0d4b171221~S,,False,,ON,6520c5f352d2da0d4b171221,,,,65080b84d95e4d0e60139a01@6520c5f352d2da0d4b171221~S,INSTANCE,2023-10-07 10:44:03,True,,,,,,3,,0,2,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6520c71352d2da0d4b171223~S,,False,,ON,6520c71352d2da0d4b171223,,,,65080b84d95e4d0e60139a01@6520c71352d2da0d4b171223~S,INSTANCE,2023-10-07 10:48:51,True,,,,,,222,,0,2,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652105c40175c3261e58dc64~S,,False,,ON,652105c40175c3261e58dc64,,,,65080b84d95e4d0e60139a01@652105c40175c3261e58dc64~S,INSTANCE,2023-10-07 15:16:20,True,,,,,,条件数据单表记录1,,0,5,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652106460175c3261e58dc65~S,,False,,ON,652106460175c3261e58dc65,,,,65080b84d95e4d0e60139a01@652106460175c3261e58dc65~S,INSTANCE,2023-10-07 15:18:30,True,,,,,,固定单表1,,0,3,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6521073454bfbf3136ae3ff3~S,,False,,ON,6521073454bfbf3136ae3ff3,,,,65080b84d95e4d0e60139a01@6521073454bfbf3136ae3ff3~S,INSTANCE,2023-10-07 15:22:28,True,,,,,,条件单表记录1111,,0,5,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@6521084554bfbf3136ae4004~S,,False,,ON,6521084554bfbf3136ae4004,,,,65080b84d95e4d0e60139a01@6521084554bfbf3136ae4004~S,INSTANCE,2023-10-07 15:27:02,True,,,,,,11111111111,,0,3,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@65210c13ecb0de3168d24861~S,,False,,ON,65210c13ecb0de3168d24861,,,,65080b84d95e4d0e60139a01@65210c13ecb0de3168d24861~S,INSTANCE,2023-10-07 15:43:15,True,,,,,,日期测试GDDB202310078034,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@65210d18ecb0de3168d24866~S,,False,,ON,65210d18ecb0de3168d24866,,,,65080b84d95e4d0e60139a01@65210d18ecb0de3168d24866~S,INSTANCE,2023-10-07 15:47:36,True,,,,,,日期测试GDDB202310073488,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@65211062ecb0de3168d2486e~S,,False,,ON,65211062ecb0de3168d2486e,,,,65080b84d95e4d0e60139a01@65211062ecb0de3168d2486e~S,INSTANCE,2023-10-07 16:01:38,True,,,,,,日期测试GDDB202310071640,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652114cb4b6c675d84f4c427~S,,False,,ON,652114cb4b6c675d84f4c427,,,,65080b84d95e4d0e60139a01@652114cb4b6c675d84f4c427~S,INSTANCE,2023-10-07 16:20:27,True,,,,,,本体相同表结构GDDB202310075208,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652114cd4b6c675d84f4c42a~S,,False,,ON,652114cd4b6c675d84f4c42a,,,,65080b84d95e4d0e60139a01@652114cd4b6c675d84f4c42a~S,INSTANCE,2023-10-07 16:20:29,True,,,,,,本体相同表结构GDDB202310071558,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652114cd4b6c675d84f4c42b~S,,False,,ON,652114cd4b6c675d84f4c42b,,,,65080b84d95e4d0e60139a01@652114cd4b6c675d84f4c42b~S,INSTANCE,2023-10-07 16:20:29,True,,,,,,复本项信息数据表结构GDDB202310072189,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652114cd4b6c675d84f4c42c~S,,False,,ON,652114cd4b6c675d84f4c42c,,,,65080b84d95e4d0e60139a01@652114cd4b6c675d84f4c42c~S,INSTANCE,2023-10-07 16:20:29,True,,,,,,本体相同表结构GDDB202310079055,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652114cd4b6c675d84f4c42d~S,,False,,ON,652114cd4b6c675d84f4c42d,,,,65080b84d95e4d0e60139a01@652114cd4b6c675d84f4c42d~S,INSTANCE,2023-10-07 16:20:29,True,,,,,,本体相同表结构GDDB202310073665,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652114cd4b6c675d84f4c42e~S,,False,,ON,652114cd4b6c675d84f4c42e,,,,65080b84d95e4d0e60139a01@652114cd4b6c675d84f4c42e~S,INSTANCE,2023-10-07 16:20:29,True,,,,,,本体相同表结构GDDB202310071725,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652114ce4b6c675d84f4c42f~S,,False,,ON,652114ce4b6c675d84f4c42f,,,,65080b84d95e4d0e60139a01@652114ce4b6c675d84f4c42f~S,INSTANCE,2023-10-07 16:20:30,True,,,,,,本体相同表结构GDDB202310078444,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652114cf4b6c675d84f4c430~S,,False,,ON,652114cf4b6c675d84f4c430,,,,65080b84d95e4d0e60139a01@652114cf4b6c675d84f4c430~S,INSTANCE,2023-10-07 16:20:31,True,,,,,,复本项信息数据表结构GDDB202310078558,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652114cf4b6c675d84f4c433~S,,False,,ON,652114cf4b6c675d84f4c433,,,,65080b84d95e4d0e60139a01@652114cf4b6c675d84f4c433~S,INSTANCE,2023-10-07 16:20:31,True,,,,,,复本项信息数据表结构GDDB202310077899,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652114cf4b6c675d84f4c434~S,,False,,ON,652114cf4b6c675d84f4c434,,,,65080b84d95e4d0e60139a01@652114cf4b6c675d84f4c434~S,INSTANCE,2023-10-07 16:20:31,True,,,,,,复本项信息数据表结构GDDB202310071728,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652114cf4b6c675d84f4c435~S,,False,,ON,652114cf4b6c675d84f4c435,,,,65080b84d95e4d0e60139a01@652114cf4b6c675d84f4c435~S,INSTANCE,2023-10-07 16:20:31,True,,,,,,复本项信息数据表结构GDDB202310071912,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
,,,6508f59ec87582708c032768,,,,65080b84d95e4d0e60139a01@652114d04b6c675d84f4c436~S,,False,,ON,652114d04b6c675d84f4c436,,,,65080b84d95e4d0e60139a01@652114d04b6c675d84f4c436~S,INSTANCE,2023-10-07 16:20:32,True,,,,,,复本项信息数据表结构GDDB202310074897,,0,8,65080b84d95e4d0e60139a01@65081b2dcee93a003ee097ea,,True,0,False,,False,,3,False,,,,65080b84d95e4d0e60139a01,False,6503f9a5b6b2a5325c9a71a4
